day,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
133,10.020,8.933,8.800,9.409,8.877,9.170,10.000,9.370,9.470,9.850,9.971,9.600,,8.750,8.487,9.192,8.792,10.004,10.154,10.279,10.717,12.233,9.404,10.625,10.013,9.937,9.525,8.775,9.825
134,10.050,9.133,8.842,9.248,8.975,9.365,10.150,9.617,9.495,9.846,10.388,9.867,,8.617,8.358,9.538,8.917,10.088,9.938,10.341,10.567,12.313,9.500,10.818,9.962,10.304,9.733,8.592,10.154
135,,9.383,8.904,9.100,9.158,9.626,10.414,9.750,9.323,10.071,10.471,10.296,,8.842,8.483,9.817,8.858,10.300,10.008,10.495,10.638,11.942,9.468,11.065,10.168,10.400,10.125,8.746,10.542
136,10.300,9.617,8.963,9.250,9.354,9.970,10.500,9.838,9.322,10.000,10.529,10.738,,9.413,8.917,10.183,8.546,10.521,10.163,10.644,11.008,12.063,9.448,11.313,10.045,10.421,10.596,8.938,
137,10.600,9.750,9.078,9.283,9.329,10.242,10.555,10.157,9.415,10.088,10.671,11.083,,9.696,9.300,10.358,8.488,10.629,10.371,10.680,11.333,12.483,9.583,11.613,9.805,10.263,10.950,9.050,
138,10.233,9.933,9.150,9.945,9.379,10.396,10.610,10.374,9.561,10.346,10.763,11.188,,9.838,9.427,10.242,8.971,10.592,10.242,10.679,11.804,12.688,9.921,11.748,9.974,10.329,11.142,9.254,
139,10.583,9.817,9.200,11.565,9.488,10.518,10.767,10.396,9.746,10.425,10.725,11.267,,9.967,9.583,10.300,9.367,10.417,10.663,10.789,12.296,12.892,10.322,11.565,10.325,10.454,11.292,9.408,
140,10.733,9.767,9.546,11.813,9.679,10.622,10.950,10.400,9.755,10.991,10.758,11.217,,10.229,9.778,10.300,9.721,10.338,11.088,10.900,12.583,13.067,10.595,11.608,10.610,10.692,11.104,9.554,
141,10.783,9.883,9.895,12.218,9.863,10.700,11.380,10.238,9.509,11.229,10.717,11.238,,10.217,9.979,10.050,9.950,10.171,11.150,11.119,12.763,12.992,10.786,11.787,10.579,10.896,10.900,9.725,
142,10.950,9.767,10.043,12.367,10.042,10.800,11.790,10.242,9.439,11.400,10.783,11.050,,10.017,10.229,9.878,10.008,10.100,10.933,11.391,12.625,12.900,10.804,12.004,10.433,11.038,10.654,9.692,
143,11.333,9.700,10.387,12.550,10.265,10.661,12.208,10.443,9.800,11.463,10.958,10.817,,10.000,10.650,10.054,10.075,10.046,10.817,11.532,12.746,12.896,10.933,12.257,10.887,10.992,10.471,9.838,
144,11.500,9.767,10.517,12.808,10.496,10.655,12.179,10.425,10.378,11.421,11.150,10.804,,9.958,10.750,10.163,10.238,10.117,10.983,11.650,13.154,13.046,11.167,12.454,11.515,11.008,10.713,9.825,
145,11.183,9.960,10.658,12.792,10.571,10.725,12.381,10.600,10.673,11.635,11.667,10.971,,9.879,10.654,10.250,10.292,10.396,11.225,11.622,13.342,13.363,11.104,12.652,11.463,11.138,10.721,9.946,
146,11.467,10.250,10.704,12.658,10.442,10.704,12.688,10.600,10.738,11.771,11.808,11.142,,10.071,10.563,10.358,10.271,10.542,11.292,11.604,13.429,13.383,11.143,12.771,11.322,11.283,11.004,10.288,
147,11.417,10.450,10.825,12.421,10.513,10.744,12.446,10.600,11.088,11.846,11.933,11.225,,10.571,10.904,10.317,10.221,10.700,11.392,11.586,13.467,13.283,11.304,12.883,11.342,11.346,11.552,10.500,
148,11.717,10.650,11.100,12.291,10.463,10.971,12.400,10.763,11.509,11.767,11.979,11.329,,11.029,11.100,10.213,10.258,10.913,11.646,11.591,13.608,13.379,11.435,13.074,11.596,11.608,11.738,10.500,
149,12.067,10.733,11.317,12.467,10.304,10.945,12.200,11.108,11.664,11.604,12.504,11.675,,11.188,11.183,10.263,10.392,11.271,11.754,11.979,13.725,13.425,11.721,13.000,11.771,11.858,11.871,10.454,
150,12.600,10.667,11.300,12.596,10.208,10.958,12.383,11.350,11.548,11.654,12.904,11.983,,11.371,11.433,10.521,10.588,11.496,12.042,12.180,14.013,13.500,11.845,12.790,12.143,12.013,11.808,10.500,
