"","MOUTH","BON","MCN","PRA","RIS","RRE","WEL_quick","WEL_slow","ICH","LGR_quick","LGR_slow"
"4011",0,0.479149494019959,0.4021566898753,0.388388028587284,0.389186056210208,0.379255623244433,NA,1.55991129440762,0.274677853498859,0.691313256662411,1.47045979402282
"4012",0,0.51137189638127,0.433445963207343,0.3993972555838,0.390728262049411,0.383207593269165,NA,1.55804161774283,0.289307983020212,0.718646524980925,1.47034418821812
"4013",0,0.544548169016019,0.460228551080038,0.407791791168644,0.392898773971252,0.397512006510857,NA,1.5556772004124,0.302902869731643,0.744061070242355,1.46998403167269
"4014",0,0.576420544444369,0.491228108918266,0.41997074853354,0.404322520928311,0.420751308504118,NA,1.5530380912497,0.31516952038506,0.767331561980924,1.46902213209253
"4015",0,0.606708625821177,0.521229757833353,0.440337818477096,0.428141033333779,0.448501011069083,NA,1.55006669358023,0.322631081769781,0.786163726363252,1.46698272712749
"4016",0,0.635636757264174,0.548559586083255,0.472161365263901,0.46503973600508,0.484670128034564,NA,1.54646173249118,0.338999637896475,0.803111308668161,1.46368796169343
"4017",0,0.662402359234665,0.573410737330515,0.511691370948267,0.510734723833317,0.514223990828212,NA,1.54224979106308,0.366931660881167,0.820181798499858,1.45948613533015
"4018",0,0.686520635341609,0.599871419098971,0.558446181849098,0.543349521395721,0.538021723368445,NA,1.53763467291342,0.404864520067371,0.838979821902522,1.45483226062797
"4019",0,0.707477051133977,0.628038203219895,0.602414282166435,0.561399041587874,0.559327996545261,NA,1.53266216001426,0.454126451513101,0.860597890225383,1.44929207475638
"4020",0,0.725265295807262,0.668373038081058,0.645419075121577,0.579734155453954,0.585789013232596,NA,1.52710629618098,0.511416397956528,0.884189307172788,1.44289225597803
"4021",0,0.740429721275543,0.722260119930687,0.683572927431379,0.608293522846602,0.631580318084381,NA,1.52086665644265,0.571655809764074,0.90833380799074,1.43590255117054
"4022",0,0.752546029426331,0.772928140737926,0.715224455046364,0.659243434275086,0.670541587784727,NA,1.51391370404311,0.628262105295289,0.931160466993686,1.42819994390072
"4023",0,0.760958191381478,0.816546417862327,0.736898870695755,0.711107245460134,0.711349973909676,NA,1.50625925368483,0.680610232287579,0.95451972527938,1.41975627378022
